,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/08),27800.0,1일전 (06/07),,1주일전 (06/01),29800.0,2주일전 (05/25),36600.0,1개월전,50200.0,1년전,21050.0,일평년,26263.0,2020-06-08
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/09),28800.0,1일전 (06/08),31300.0,1주일전 (06/02),32100.0,2주일전 (05/26),38800.0,1개월전,54800.0,1년전,25850.0,일평년,31173.0,2020-06-09
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/09),25400.0,1일전 (06/08),27800.0,1주일전 (06/02),28600.0,2주일전 (05/26),34000.0,1개월전,49800.0,1년전,21050.0,일평년,25493.0,2020-06-09
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/10),28400.0,1일전 (06/09),28800.0,1주일전 (06/03),33000.0,2주일전 (05/27),33600.0,1개월전,54800.0,1년전,25760.0,일평년,30793.0,2020-06-10
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/10),25200.0,1일전 (06/09),25400.0,1주일전 (06/03),29400.0,2주일전 (05/27),30000.0,1개월전,49800.0,1년전,20960.0,일평년,25087.0,2020-06-10
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/11),27400.0,1일전 (06/10),28400.0,1주일전 (06/04),33800.0,2주일전 (05/28),32900.0,1개월전,54600.0,1년전,25640.0,일평년,30517.0,2020-06-11
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/11),24200.0,1일전 (06/10),25200.0,1주일전 (06/04),30200.0,2주일전 (05/28),29200.0,1개월전,49600.0,1년전,20880.0,일평년,24810.0,2020-06-11
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/12),27500.0,1일전 (06/11),27400.0,1주일전 (06/05),33600.0,2주일전 (05/29),32400.0,1개월전,54240.0,1년전,25240.0,일평년,29980.0,2020-06-12
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/12),24300.0,1일전 (06/11),24200.0,1주일전 (06/05),30000.0,2주일전 (05/29),28700.0,1개월전,49240.0,1년전,20520.0,일평년,24420.0,2020-06-12
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (06/13),,1일전 (06/12),27500.0,1주일전 (06/06),,2주일전 (05/30),,1개월전,54240.0,1년전,25240.0,일평년,29980.0,2020-06-13
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (06/13),,1일전 (06/12),24300.0,1주일전 (06/06),,2주일전 (05/30),,1개월전,49240.0,1년전,20520.0,일평년,24420.0,2020-06-13
